4,1,32,200,0.000420957
8,1,32,200,0.000490853
16,1,32,200,0.000476948
32,1,32,200,0.000516105
64,1,32,200,0.000537739
128,1,32,200,0.000567394
256,1,32,200,0.000608761
512,1,32,200,0.000772037
1,1,32,256,0.000477846
2,1,32,256,0.000378305
4,1,32,256,0.000423161
8,1,32,256,0.000479662
16,1,32,256,0.000519215
32,1,32,256,0.000509131
64,1,32,256,0.000517073
128,1,32,256,0.000579955
256,1,32,256,0.00064198
512,1,32,256,0.000799749
1,1,32,300,0.000642838
2,1,32,300,0.000450457
4,1,32,300,0.00045966
8,1,32,300,0.000557791
16,1,32,300,0.000551034
32,1,32,300,0.000584206
64,1,32,300,0.000598038
128,1,32,300,0.000650114
256,1,32,300,0.000744728
512,1,32,300,0.00110905
1,1,32,32,0.000302038
2,1,32,32,0.000371799
4,1,32,32,0.000368247
8,1,32,32,0.000342074
16,1,32,32,0.000345556
32,1,32,32,0.00040249
64,1,32,32,0.000415465
128,1,32,32,0.000431494
256,1,32,32,0.000434238
512,1,32,32,0.000462773
1,1,32,400,0.000838529
2,1,32,400,0.000435394
4,1,32,400,0.000473522
8,1,32,400,0.00058185
16,1,32,400,0.000588742
32,1,32,400,0.000612762
64,1,32,400,0.000619204
128,1,32,400,0.000675285
256,1,32,400,0.000782913
512,1,32,400,0.00119291
1,1,32,64,0.000287802
2,1,32,64,0.000321601
4,1,32,64,0.000392532
8,1,32,64,0.000382218
16,1,32,64,0.000402259
32,1,32,64,0.000412598
64,1,32,64,0.000451273
128,1,32,64,0.000422634
256,1,32,64,0.000451659
512,1,32,64,0.000534767
1,1,64,100,0.000501038
2,1,64,100,0.000606315
4,1,64,100,0.000613788
8,1,64,100,0.000697931
16,1,64,100,0.000714594
32,1,64,100,0.000773537
64,1,64,100,0.000801293
128,1,64,100,0.000896907
256,1,64,100,0.000887157
512,1,64,100,0.00103372
1,1,64,128,0.000515741
2,1,64,128,0.000574427
4,1,64,128,0.000580692
8,1,64,128,0.000691625
16,1,64,128,0.000747887
32,1,64,128,0.00072866
64,1,64,128,0.000764748
128,1,64,128,0.000839441
256,1,64,128,0.000957342
512,1,64,128,0.00103969
1,1,64,200,0.000739951
2,1,64,200,0.000636681
4,1,64,200,0.000665907
8,1,64,200,0.000796632
16,1,64,200,0.000832114
32,1,64,200,0.000887382
64,1,64,200,0.000881865
128,1,64,200,0.000970249
256,1,64,200,0.00104381
512,1,64,200,0.00142034
1,1,64,256,0.000813639
2,1,64,256,0.000662294
4,1,64,256,0.000691674
8,1,64,256,0.000820026
16,1,64,256,0.000873719
32,1,64,256,0.000878041
64,1,64,256,0.000925615
128,1,64,256,0.00102016
256,1,64,256,0.00111306
512,1,64,256,0.00145947
1,1,64,300,0.00117598
2,1,64,300,0.0007134
4,1,64,300,0.000743368
8,1,64,300,0.000943649
16,1,64,300,0.000953477
32,1,64,300,0.00100975
64,1,64,300,0.00110223
128,1,64,300,0.00117582
256,1,64,300,0.00129727
512,1,64,300,0.00211153
1,1,64,32,0.000435275
2,1,64,32,0.000556295
4,1,64,32,0.000574843
8,1,64,32,0.000595394
16,1,64,32,0.000576691
32,1,64,32,0.000703752
64,1,64,32,0.000692396
128,1,64,32,0.000723855
256,1,64,32,0.000747581
512,1,64,32,0.000779454
1,1,64,64,0.000451932
2,1,64,64,0.00055857
4,1,64,64,0.000569043
8,1,64,64,0.00063343
16,1,64,64,0.000646393
32,1,64,64,0.000716748
64,1,64,64,0.000738094
128,1,64,64,0.00076571
256,1,64,64,0.000789187
512,1,64,64,0.00091149
1,2,128,100,0.00168766
2,2,128,100,0.00197841
4,2,128,100,0.00210522
8,2,128,100,0.00230748
16,2,128,100,0.00239013
32,2,128,100,0.00274248
64,2,128,100,0.00299046
128,2,128,100,0.00294619
256,2,128,100,0.0031768
512,2,128,100,0.00360793
1,2,128,128,0.00163976
2,2,128,128,0.00198736
4,2,128,128,0.0020595
8,2,128,128,0.0023997
16,2,128,128,0.00250894
32,2,128,128,0.0026588
64,2,128,128,0.00265778
128,2,128,128,0.00292118
256,2,128,128,0.00319946
512,2,128,128,0.00366531
1,2,128,200,0.00253854
2,2,128,200,0.00220486
4,2,128,200,0.00239946
8,2,128,200,0.00281038
16,2,128,200,0.00301557
32,2,128,200,0.00300548
64,2,128,200,0.00335393
128,2,128,200,0.00345154
256,2,128,200,0.00386672
512,2,128,200,0.00506717
1,2,128,256,0.00326261
2,2,128,256,0.00216862
4,2,128,256,0.00229383
8,2,128,256,0.00288017
16,2,128,256,0.00309232
32,2,128,256,0.00322475
64,2,128,256,0.00340016
128,2,128,256,0.00360996
256,2,128,256,0.00402909
512,2,128,256,0.00543854
1,2,128,300,0.0043024
2,2,128,300,0.00241371
4,2,128,300,0.00262059
8,2,128,300,0.00334137
16,2,128,300,0.00345503
32,2,128,300,0.00373881
64,2,128,300,0.00402547
128,2,128,300,0.00437208
256,2,128,300,0.00488515
512,2,128,300,0.00797043
1,2,128,32,0.00128646
2,2,128,32,0.00180548
4,2,128,32,0.00190006
8,2,128,32,0.00202733
16,2,128,32,0.00199017
32,2,128,32,0.0023081
64,2,128,32,0.00238251
128,2,128,32,0.00239124
256,2,128,32,0.00250616
512,2,128,32,0.00276325
1,2,128,400,0.00598946
2,2,128,400,0.00255293
4,2,128,400,0.00285766
8,2,128,400,0.00374657
16,2,128,400,0.00366291
32,2,128,400,0.00392087
64,2,128,400,0.00418222
128,2,128,400,0.00461405
256,2,128,400,0.00557929
512,2,128,400,0.00914715
1,2,128,64,0.00139298
2,2,128,64,0.00184066
4,2,128,64,0.00195026
8,2,128,64,0.00212533
16,2,128,64,0.0021134
32,2,128,64,0.00239308
64,2,128,64,0.00245598
128,2,128,64,0.00254736
256,2,128,64,0.00280197
512,2,128,64,0.00304954
1,2,200,100,0.00261498
2,2,200,100,0.00301914
4,2,200,100,0.00314405
8,2,200,100,0.00349482
16,2,200,100,0.00354545
32,2,200,100,0.00418996
64,2,200,100,0.00440097
128,2,200,100,0.00470241
256,2,200,100,0.0048885
512,2,200,100,0.00544761
1,2,200,128,0.00248062
2,2,200,128,0.0028397
4,2,200,128,0.00311165
8,2,200,128,0.00355248
16,2,200,128,0.00391953
32,2,200,128,0.00412096
64,2,200,128,0.00430995
128,2,200,128,0.00454808
256,2,200,128,0.00485636
512,2,200,128,0.00547641
1,2,200,200,0.00391853
2,2,200,200,0.00340806
4,2,200,200,0.00361677
8,2,200,200,0.00425235
16,2,200,200,0.00454658
32,2,200,200,0.00481924
64,2,200,200,0.00506014
128,2,200,200,0.00540464
256,2,200,200,0.00582565
512,2,200,200,0.00789499
1,2,200,256,0.00503911
2,2,200,256,0.00323699
4,2,200,256,0.00343831
8,2,200,256,0.0043824
16,2,200,256,0.00479896
32,2,200,256,0.00497748
64,2,200,256,0.00528404
128,2,200,256,0.00557971
256,2,200,256,0.00624872
512,2,200,256,0.00844225
1,2,200,300,0.00677531
2,2,200,300,0.00369763
4,2,200,300,0.00399945
8,2,200,300,0.00509599
16,2,200,300,0.005422
32,2,200,300,0.00576002
64,2,200,300,0.0062443
128,2,200,300,0.00673155
256,2,200,300,0.0074966
512,2,200,300,
1,2,200,32,0.00201407
2,2,200,32,0.00265334
4,2,200,32,0.002892
8,2,200,32,0.00307958
16,2,200,32,0.00306223
32,2,200,32,0.00359817
64,2,200,32,0.00352464
128,2,200,32,0.00368943
256,2,200,32,0.00392777
512,2,200,32,0.00415134
1,2,200,400,0.00960981
2,2,200,400,0.00391836
4,2,200,400,0.00427786
8,2,200,400,0.00552741
16,2,200,400,0.00579654
32,2,200,400,0.00614594
64,2,200,400,0.00647271
128,2,200,400,0.007044
256,2,200,400,0.00861529
512,2,200,400,
1,2,200,64,0.00203434
2,2,200,64,0.00276757
4,2,200,64,0.00289681
8,2,200,64,0.00326133
16,2,200,64,0.00327863
32,2,200,64,0.00378763
64,2,200,64,0.00381824
128,2,200,64,0.00412546
256,2,200,64,0.00424675
512,2,200,64,0.00466207
1,2,256,100,0.00324321
2,2,256,100,0.00391457
4,2,256,100,0.00393943
8,2,256,100,0.0045267
16,2,256,100,0.00469223
32,2,256,100,0.00530253
64,2,256,100,0.0056488
128,2,256,100,0.00585266
256,2,256,100,0.00634793
512,2,256,100,0.0069677
1,2,256,128,0.00307128
2,2,256,128,0.00368919
4,2,256,128,0.00385598
8,2,256,128,0.00459137
16,2,256,128,0.00479665
32,2,256,128,0.00513838
64,2,256,128,0.0054227
128,2,256,128,0.00569056
256,2,256,128,0.00621619
512,2,256,128,0.00710121
1,2,256,200,0.00479835
2,2,256,200,0.00425384
4,2,256,200,0.00461035
8,2,256,200,0.0056709
16,2,256,200,0.00587296
32,2,256,200,0.00620386
64,2,256,200,0.00643482
128,2,256,200,0.00679119
256,2,256,200,0.00739876
512,2,256,200,0.00998178
1,2,256,256,0.00639951
2,2,256,256,0.00410656
4,2,256,256,0.00440555
8,2,256,256,0.00558812
16,2,256,256,0.00597954
32,2,256,256,0.00648565
64,2,256,256,0.00663
128,2,256,256,0.00721523
256,2,256,256,0.0078694
512,2,256,256,
1,2,256,300,0.00841828
2,2,256,300,0.00466607
4,2,256,300,0.00507137
8,2,256,300,0.00644259
16,2,256,300,0.00695355
32,2,256,300,0.00733869
64,2,256,300,0.00802951
128,2,256,300,0.00842477
256,2,256,300,0.00963356
512,2,256,300,
1,2,256,32,0.00249205
2,2,256,32,0.00343996
4,2,256,32,0.00367624
8,2,256,32,0.00378017
16,2,256,32,0.00389994
32,2,256,32,0.00453925
64,2,256,32,0.00440563
128,2,256,32,0.00464886
256,2,256,32,0.00501554
512,2,256,32,0.00539228
1,2,256,400,0.0119887
2,2,256,400,0.00509331
4,2,256,400,0.00539266
8,2,256,400,0.00721961
16,2,256,400,0.0074292
32,2,256,400,0.00772228
64,2,256,400,0.00825571
128,2,256,400,0.00901279
256,2,256,400,0.0110833
512,2,256,400,
1,2,256,64,0.00259195
2,2,256,64,0.00346653
4,2,256,64,0.0037628
8,2,256,64,0.00403143
16,2,256,64,0.00404692
32,2,256,64,0.00465565
64,2,256,64,0.00501803
128,2,256,64,0.00515065
256,2,256,64,0.00530207
512,2,256,64,0.00596538
1,2,32,100,0.000522122
2,2,32,100,0.000622095
4,2,32,100,0.000639587
8,2,32,100,0.000695968
16,2,32,100,0.00069211
32,2,32,100,0.000816046
64,2,32,100,0.000802516
128,2,32,100,0.00086794
256,2,32,100,0.000929686
512,2,32,100,0.000991573
1,2,32,128,0.000532049
2,2,32,128,0.000621691
4,2,32,128,0.000633054
8,2,32,128,0.000680284
16,2,32,128,0.000759233
32,2,32,128,0.000796352
64,2,32,128,0.000769171
128,2,32,128,0.000840811
256,2,32,128,0.000879969
512,2,32,128,0.00102995
1,2,32,200,0.000731442
2,2,32,200,0.000679494
4,2,32,200,0.000717097
8,2,32,200,0.000800163
16,2,32,200,0.000913519
32,2,32,200,0.000887296
64,2,32,200,0.000900289
128,2,32,200,0.000990926
256,2,32,200,0.00108241
512,2,32,200,0.00137439
1,2,32,256,0.000919105
2,2,32,256,0.000657793
4,2,32,256,0.000681664
8,2,32,256,0.000863644
16,2,32,256,0.000889824
32,2,32,256,0.000937245
64,2,32,256,0.000970505
128,2,32,256,0.00101162
256,2,32,256,0.00114839
512,2,32,256,0.00150172
1,2,32,300,0.00121983
2,2,32,300,0.000759585
4,2,32,300,0.000781484
8,2,32,300,0.000911059
16,2,32,300,0.00102033
32,2,32,300,0.00103691
64,2,32,300,0.00108152
128,2,32,300,0.0012097
256,2,32,300,0.00131883
512,2,32,300,0.00211213
1,2,32,32,0.000461809
2,2,32,32,0.000547753
4,2,32,32,0.000583427
8,2,32,32,0.000600754
16,2,32,32,0.000622507
32,2,32,32,0.000710824
64,2,32,32,0.00070704
128,2,32,32,0.000709187
256,2,32,32,0.000755417
512,2,32,32,0.000747673
1,2,32,400,0.00162227
2,2,32,400,0.000778604
4,2,32,400,0.000837136
8,2,32,400,0.00104176
16,2,32,400,0.00107475
32,2,32,400,0.00113285
64,2,32,400,0.0011611
128,2,32,400,0.00127787
256,2,32,400,0.00147056
512,2,32,400,0.00238324
1,2,32,64,0.000448695
2,2,32,64,0.000572083
4,2,32,64,0.000627932
8,2,32,64,0.000623545
16,2,32,64,0.000633922
32,2,32,64,0.000727801
64,2,32,64,0.000738196
128,2,32,64,0.000736541
256,2,32,64,0.00079361
512,2,32,64,0.000874909
1,2,64,100,0.000903247
2,2,64,100,0.00110436
4,2,64,100,0.00112756
8,2,64,100,0.00123686
16,2,64,100,0.00128408
32,2,64,100,0.0014422
64,2,64,100,0.00153538
128,2,64,100,0.00160438
256,2,64,100,0.00165393
512,2,64,100,0.00182673
1,2,64,128,0.000931242
2,2,64,128,0.00103411
4,2,64,128,0.00111274
8,2,64,128,0.00126248
16,2,64,128,0.00137722
32,2,64,128,0.00137124
64,2,64,128,0.00142415
128,2,64,128,0.00150176
256,2,64,128,0.0017002
512,2,64,128,0.00192304
1,2,64,200,0.00137313
2,2,64,200,0.00115733
4,2,64,200,0.00128807
8,2,64,200,0.0015216
16,2,64,200,0.00153619
32,2,64,200,0.00163896
64,2,64,200,0.00169406
128,2,64,200,0.00179396
256,2,64,200,0.00200714
512,2,64,200,0.00266275
1,2,64,256,0.00168972
2,2,64,256,0.00115024
4,2,64,256,0.00127256
8,2,64,256,0.00152185
16,2,64,256,0.00163347
32,2,64,256,0.00164228
64,2,64,256,0.00177565
128,2,64,256,0.00190071
256,2,64,256,0.00211818
512,2,64,256,0.00281952
1,2,64,300,0.00220058
2,2,64,300,0.0012855
4,2,64,300,0.00139065
8,2,64,300,0.00173248
16,2,64,300,0.00183656
32,2,64,300,0.00188087
64,2,64,300,0.00213206
128,2,64,300,0.00227458
256,2,64,300,0.00250714
512,2,64,300,0.00401734
1,2,64,32,0.000722781
2,2,64,32,0.000964967
4,2,64,32,0.00102141
8,2,64,32,0.00105563
16,2,64,32,0.00108163
32,2,64,32,0.00126472
64,2,64,32,0.00122947
128,2,64,32,0.00129267
256,2,64,32,0.00130688
512,2,64,32,0.00144503
1,2,64,64,0.000764977
2,2,64,64,0.000996192
4,2,64,64,0.00100078
8,2,64,64,0.0011388
16,2,64,64,0.00115017
32,2,64,64,0.00125124
64,2,64,64,0.00139505
128,2,64,64,0.00135593
256,2,64,64,0.0014142
512,2,64,64,0.00155417
1,3,128,100,0.00251818
2,3,128,100,0.00287904
4,3,128,100,0.00312478
8,3,128,100,0.00337434
16,3,128,100,0.00352735
32,3,128,100,0.00394419
64,3,128,100,0.00431042
128,3,128,100,0.00442406
256,3,128,100,0.0048717
512,3,128,100,0.00521666
1,3,128,128,0.00242831
2,3,128,128,0.00283142
4,3,128,128,0.00305503
8,3,128,128,0.0034637
16,3,128,128,0.0036785
32,3,128,128,0.00400552
64,3,128,128,0.00402488
128,3,128,128,0.00436747
256,3,128,128,0.00472789
512,3,128,128,0.00535658
1,3,128,200,0.00387385
2,3,128,200,0.00334078
4,3,128,200,0.00345399
8,3,128,200,0.0041008
16,3,128,200,0.00437529
32,3,128,200,0.00462635
64,3,128,200,0.0048392
128,3,128,200,0.00517894
256,3,128,200,0.00567206
512,3,128,200,0.00766273
1,3,128,256,0.00471645
2,3,128,256,0.00312575
4,3,128,256,0.0033989
8,3,128,256,0.00444303
16,3,128,256,0.00452872
32,3,128,256,0.00481061
64,3,128,256,0.00502135
128,3,128,256,0.00537278
256,3,128,256,0.00598642
512,3,128,256,0.00813619
1,3,128,300,0.0061601
2,3,128,300,0.00354411
4,3,128,300,0.00391563
8,3,128,300,0.00478853
16,3,128,300,0.00519035
32,3,128,300,0.00545892
64,3,128,300,0.00603872
128,3,128,300,0.00656132
256,3,128,300,0.00736456
512,3,128,300,0.0122047
1,3,128,32,0.00191891
2,3,128,32,0.00267187
4,3,128,32,0.00278338
8,3,128,32,0.0029707
16,3,128,32,0.00294247
32,3,128,32,0.00345974
64,3,128,32,0.00352374
128,3,128,32,0.00342541
256,3,128,32,0.00358821
512,3,128,32,0.00391627
1,3,128,400,0.00876202
2,3,128,400,0.00389396
4,3,128,400,0.00420807
8,3,128,400,0.00552148
16,3,128,400,0.00552602
32,3,128,400,0.00593297
64,3,128,400,0.00633175
128,3,128,400,0.0069263
256,3,128,400,0.00844114
512,3,128,400,
1,3,128,64,0.00206475
2,3,128,64,0.00270624
4,3,128,64,0.00290349
8,3,128,64,0.00307225
16,3,128,64,0.00310791
32,3,128,64,0.00349185
64,3,128,64,0.00366543
128,3,128,64,0.00384878
256,3,128,64,0.00403635
512,3,128,64,0.00447054
1,3,200,100,0.00387627
2,3,200,100,0.0046174
4,3,200,100,0.00477403
8,3,200,100,0.00515986
16,3,200,100,0.00539758
32,3,200,100,0.00620702
64,3,200,100,0.00648983
128,3,200,100,0.00676538
256,3,200,100,0.0073131
512,3,200,100,0.00812224
1,3,200,128,0.00375904
2,3,200,128,0.00426403
4,3,200,128,0.00456205
8,3,200,128,0.00532466
16,3,200,128,0.00568729
32,3,200,128,0.00606068
64,3,200,128,0.00630506
128,3,200,128,0.00665257
256,3,200,128,0.00726876
512,3,200,128,0.00807059
1,3,200,200,0.00593806
2,3,200,200,0.00523025
4,3,200,200,0.00528183
8,3,200,200,0.00645659
16,3,200,200,0.00663871
32,3,200,200,0.00724015
64,3,200,200,0.00765426
128,3,200,200,0.00803843
256,3,200,200,0.00890783
512,3,200,200,0.0117221
1,3,200,256,0.00742888
2,3,200,256,0.00493578
4,3,200,256,0.00518864
8,3,200,256,0.00649792
16,3,200,256,0.00716726
32,3,200,256,0.00743315
64,3,200,256,0.00779658
128,3,200,256,0.00832413
256,3,200,256,0.00928356
512,3,200,256,
1,3,200,300,0.00907884
2,3,200,300,0.00555542
4,3,200,300,0.00581254
8,3,200,300,0.00757605
16,3,200,300,0.00795846
32,3,200,300,0.00864643
64,3,200,300,0.00941111
128,3,200,300,0.00998184
256,3,200,300,0.0113755
512,3,200,300,
1,3,200,32,0.00287681
2,3,200,32,0.00404607
4,3,200,32,0.00408411
8,3,200,32,0.00434577
16,3,200,32,0.00442486
32,3,200,32,0.00525818
64,3,200,32,0.0052642
128,3,200,32,0.00534749
256,3,200,32,0.00575838
512,3,200,32,0.00603161
1,3,200,400,0.0137583
2,3,200,400,0.00600122
4,3,200,400,0.00631042
8,3,200,400,0.00828113
16,3,200,400,0.00896824
32,3,200,400,0.00916231
64,3,200,400,0.00965318
128,3,200,400,0.0105785
256,3,200,400,0.0130678
512,3,200,400,
1,3,200,64,0.00294472
2,3,200,64,0.00411053
4,3,200,64,0.00423513
8,3,200,64,0.00467423
16,3,200,64,0.00475144
32,3,200,64,0.00545796
64,3,200,64,0.00560741
128,3,200,64,0.00608812
256,3,200,64,0.00634011
512,3,200,64,0.00697219
1,3,256,100,0.00483014
2,3,256,100,0.00571722
4,3,256,100,0.00607753
8,3,256,100,0.00653875
16,3,256,100,0.00670818
32,3,256,100,0.00798866
64,3,256,100,0.0085587
128,3,256,100,0.00879709
256,3,256,100,0.00924855
512,3,256,100,0.0102937
1,3,256,128,0.00489395
2,3,256,128,0.00558936
4,3,256,128,0.0058441
8,3,256,128,0.00659606
16,3,256,128,0.0072594
32,3,256,128,0.00774607
64,3,256,128,0.00810321
128,3,256,128,0.00854075
256,3,256,128,0.00913544
512,3,256,128,0.0103778
1,3,256,200,0.00760385
2,3,256,200,0.00637829
4,3,256,200,0.00699692
8,3,256,200,0.00834149
16,3,256,200,0.00876531
32,3,256,200,0.00923813
64,3,256,200,0.00976786
128,3,256,200,0.0100235
256,3,256,200,0.011256
512,3,256,200,
1,3,256,256,0.00949915
2,3,256,256,0.00612477
4,3,256,256,0.00670214
8,3,256,256,0.00833308
16,3,256,256,0.00881575
32,3,256,256,0.00957705
64,3,256,256,0.0100534
128,3,256,256,0.0106494
256,3,256,256,0.0119293
512,3,256,256,
1,3,256,300,0.0121338
2,3,256,300,0.00685445
4,3,256,300,0.00740779
8,3,256,300,0.00955704
16,3,256,300,0.0101062
32,3,256,300,0.0110819
64,3,256,300,0.0119912
128,3,256,300,0.0128799
256,3,256,300,0.0144376
512,3,256,300,
1,3,256,32,0.00372359
2,3,256,32,0.00501227
4,3,256,32,0.00525822
8,3,256,32,0.00554447
16,3,256,32,0.00579086
32,3,256,32,0.00673996
64,3,256,32,0.00658088
128,3,256,32,0.00684863
256,3,256,32,0.00734667
512,3,256,32,0.00784127
1,3,256,400,0.0177073
2,3,256,400,0.00733868
4,3,256,400,0.0081735
8,3,256,400,0.0107568
